track_name,element,album_name,lyric,line,artist
Rain,Verse 2,Take Me Back To Eden,It's that chemical cut that I can get down with,14,Sleep Token
Rain,Verse 2,Take Me Back To Eden,Up like the moon and out like the hounds,15,Sleep Token
Rain,Verse 2,Take Me Back To Eden,A dangerous disposition somehow,16,Sleep Token
Rain,Verse 2,Take Me Back To Eden,"Refracted in light, reflected in sound",17,Sleep Token
Rain,Verse 2,Take Me Back To Eden,I'm coiled up like the venomous serpent,18,Sleep Token
Rain,Verse 2,Take Me Back To Eden,Tangled in your trance and I'm certain,19,Sleep Token
Rain,Verse 2,Take Me Back To Eden,You have got your hooks in me,20,Sleep Token
Rain,Verse 2,Take Me Back To Eden,"And I know, I know the way that it goes",21,Sleep Token
Rain,Verse 2,Take Me Back To Eden,"You get what you give, you reap what you sow",22,Sleep Token
Rain,Verse 2,Take Me Back To Eden,And I can see you in my fate,23,Sleep Token
Rain,Verse 2,Take Me Back To Eden,"And I know, I know I am what I am",24,Sleep Token
Rain,Verse 2,Take Me Back To Eden,"The mouth of the wolf, the eyes of the lamb",25,Sleep Token
Rain,Verse 2,Take Me Back To Eden,"So darling, will you saturate?",26,Sleep Token
Rain,Chorus,Take Me Back To Eden,And just like the rain,27,Sleep Token
Rain,Chorus,Take Me Back To Eden,You cast the dust into nothing,28,Sleep Token
Rain,Chorus,Take Me Back To Eden,And wash out the salt from my hands,29,Sleep Token
Rain,Chorus,Take Me Back To Eden,So touch me again,30,Sleep Token
Rain,Chorus,Take Me Back To Eden,I feel my shadow dissolving,31,Sleep Token
Rain,Chorus,Take Me Back To Eden,Will you cleanse me with pleasure?,32,Sleep Token
Rain,Bridge,Take Me Back To Eden,Nobody can say for certain,33,Sleep Token
Rain,Bridge,Take Me Back To Eden,If maybe it's all just a game,34,Sleep Token
Rain,Bridge,Take Me Back To Eden,When I open my eyes to the future,35,Sleep Token
Rain,Bridge,Take Me Back To Eden,I can hear you say my name,36,Sleep Token
Rain,Outro,Take Me Back To Eden,"So rain down on me, oh, oh-oh-oh",37,Sleep Token
Rain,Outro,Take Me Back To Eden,"Rain down on me, oh-oh-oh",38,Sleep Token
Rain,Outro,Take Me Back To Eden,"Rain down on me, oh, oh-oh-oh",39,Sleep Token
Rain,Outro,Take Me Back To Eden,Rain down on me,40,Sleep Token
Rain,Outro,Take Me Back To Eden,"Rain down on me, yeah",41,Sleep Token
Rain,Outro,Take Me Back To Eden,"Rain down on me, oh, oh-oh-oh",42,Sleep Token
Rain,Outro,Take Me Back To Eden,"Rain down on me, oh-oh-oh",43,Sleep Token
Rain,Outro,Take Me Back To Eden,"Rain down on me, oh, oh-oh-oh",44,Sleep Token
Rain,Outro,Take Me Back To Eden,Rain down on me,45,Sleep Token
Rain,Outro,Take Me Back To Eden,"Rain down on me, yeah",46,Sleep Token
Rain,Outro,Take Me Back To Eden,Rain down on me,47,Sleep Token
Take Me Back To Eden,Verse 1,Take Me Back To Eden,I dream in phosphorescence,1,Sleep Token
Take Me Back To Eden,Verse 1,Take Me Back To Eden,Bleed through spaces,2,Sleep Token
Take Me Back To Eden,Verse 1,Take Me Back To Eden,See you drifting past the fog,3,Sleep Token
Take Me Back To Eden,Verse 1,Take Me Back To Eden,But no one told you where to go,4,Sleep Token
Take Me Back To Eden,Verse 1,Take Me Back To Eden,We dive through crystal waters,5,Sleep Token
Take Me Back To Eden,Verse 1,Take Me Back To Eden,Perfect oceans,6,Sleep Token
Take Me Back To Eden,Verse 1,Take Me Back To Eden,But no one told me not to breathe,7,Sleep Token
Take Me Back To Eden,Verse 1,Take Me Back To Eden,And now the weightlessness recedes,8,Sleep Token
Take Me Back To Eden,Chorus,Take Me Back To Eden,"My, my, those eyes like fire",9,Sleep Token
Take Me Back To Eden,Chorus,Take Me Back To Eden,"I'm a winged insect, you're a funeral pyre",10,Sleep Token
Take Me Back To Eden,Chorus,Take Me Back To Eden,"Come now, bite through these wires",11,Sleep Token
Take Me Back To Eden,Chorus,Take Me Back To Eden,I'm a waking hell and thе gods grow tired,12,Sleep Token
Take Me Back To Eden,Chorus,Take Me Back To Eden,Reset my patiеnt violence along both lines of a pathway higher,13,Sleep Token
Take Me Back To Eden,Chorus,Take Me Back To Eden,"Grow back your sharpest teeth, you know my desire",14,Sleep Token
Take Me Back To Eden,Refrain,Take Me Back To Eden,I will travel far beyond the path of reason,15,Sleep Token
Take Me Back To Eden,Refrain,Take Me Back To Eden,Take me back to Eden,16,Sleep Token
Take Me Back To Eden,Refrain,Take Me Back To Eden,Take me back to Eden,17,Sleep Token
Take Me Back To Eden,Refrain,Take Me Back To Eden,Take me back to Eden,18,Sleep Token
Take Me Back To Eden,Verse 2,Take Me Back To Eden,"Well, yeah, I spit blood when I wake up",19,Sleep Token
Take Me Back To Eden,Verse 2,Take Me Back To Eden,"Sink porcelain stained, choking up brain matter and make-up",20,Sleep Token
Take Me Back To Eden,Verse 2,Take Me Back To Eden,Just two days since the mainframe went down and I'm still messed up,21,Sleep Token
Take Me Back To Eden,Verse 2,Take Me Back To Eden,Room feels like a meat freezer I dangle in like cold cuts,22,Sleep Token
Take Me Back To Eden,Verse 2,Take Me Back To Eden,"Missed calls, answer phones from people I just don't trust",23,Sleep Token
Take Me Back To Eden,Verse 2,Take Me Back To Eden,"Mirror talk, fake love",24,Sleep Token
Take Me Back To Eden,Verse 2,Take Me Back To Eden,But I'll take a pound of your flesh before you take a piece of my paystub,25,Sleep Token
Take Me Back To Eden,Verse 2,Take Me Back To Eden,"White roses, black doves",26,Sleep Token
Take Me Back To Eden,Verse 2,Take Me Back To Eden,"Godmother, rise up",27,Sleep Token
Take Me Back To Eden,Verse 2,Take Me Back To Eden,I need you to see me for what I have become,28,Sleep Token
Take Me Back To Eden,Chorus,Take Me Back To Eden,"My, my, those eyes like fire",29,Sleep Token
Take Me Back To Eden,Chorus,Take Me Back To Eden,"I'm a winged insect, you're a funeral pyre",30,Sleep Token
Take Me Back To Eden,Chorus,Take Me Back To Eden,"Come now, bite through these wires",31,Sleep Token
Take Me Back To Eden,Chorus,Take Me Back To Eden,I'm a waking hell and the gods grow tired,32,Sleep Token
Take Me Back To Eden,Chorus,Take Me Back To Eden,Reset my patient violence along both lines of a pathway higher,33,Sleep Token
Take Me Back To Eden,Chorus,Take Me Back To Eden,"Grow back your sharpest teeth, you know my desire",34,Sleep Token
Take Me Back To Eden,Verse 3,Take Me Back To Eden,"I guess it goes to show, does it not?",35,Sleep Token
Take Me Back To Eden,Verse 3,Take Me Back To Eden,That we've no idea what we've got,36,Sleep Token
Take Me Back To Eden,Verse 3,Take Me Back To Eden,"Until we lose it (Until we lose it, until we lose it)",37,Sleep Token
Take Me Back To Eden,Verse 3,Take Me Back To Eden,And no amount of love will keep it around,38,Sleep Token
Take Me Back To Eden,Verse 3,Take Me Back To Eden,If we don't choose it (Choose it),39,Sleep Token
Take Me Back To Eden,Verse 3,Take Me Back To Eden,And I don't know what's got its teeth in me,40,Sleep Token
Take Me Back To Eden,Verse 3,Take Me Back To Eden,But I'm about to bite back in anger,41,Sleep Token
Take Me Back To Eden,Verse 3,Take Me Back To Eden,No amount of self-sought fury,42,Sleep Token
Take Me Back To Eden,Verse 3,Take Me Back To Eden,Will bring back the glory of innocence,43,Sleep Token
Take Me Back To Eden,Chorus,Take Me Back To Eden,"My, my, those eyes like fire",44,Sleep Token
Take Me Back To Eden,Chorus,Take Me Back To Eden,"I'm a winged insect, you're a funeral pyre",45,Sleep Token
Take Me Back To Eden,Chorus,Take Me Back To Eden,"Come now, bite through these wires",46,Sleep Token
Take Me Back To Eden,Chorus,Take Me Back To Eden,I'm a waking hell and the gods grow tired,47,Sleep Token
Take Me Back To Eden,Chorus,Take Me Back To Eden,Reset my patient violence along both lines of a pathway higher,48,Sleep Token
Take Me Back To Eden,Chorus,Take Me Back To Eden,"Grow back your sharpest teeth, you know my desire",49,Sleep Token
Take Me Back To Eden,Post-Chorus,Take Me Back To Eden,"When we were made, I know",50,Sleep Token
Take Me Back To Eden,Post-Chorus,Take Me Back To Eden,It was no accident,51,Sleep Token
Take Me Back To Eden,Post-Chorus,Take Me Back To Eden,You know my desire,52,Sleep Token
Take Me Back To Eden,Post-Chorus,Take Me Back To Eden,We were tangled up like branches in a flood,53,Sleep Token
Take Me Back To Eden,Refrain,Take Me Back To Eden,I have traveled far beyond the path of reason,54,Sleep Token
Take Me Back To Eden,Refrain,Take Me Back To Eden,Take me back to Eden,55,Sleep Token
Take Me Back To Eden,Refrain,Take Me Back To Eden,Take me back to Eden,56,Sleep Token
Atlantic,Verse 1,This Place Will Become Your Tomb,Call me when they bury bodies underwater,1,Sleep Token
Atlantic,Verse 1,This Place Will Become Your Tomb,It's blue light over murder for me,2,Sleep Token
Atlantic,Verse 1,This Place Will Become Your Tomb,Crumble like a temple built from future daughters,3,Sleep Token
Atlantic,Verse 1,This Place Will Become Your Tomb,To wasteland when the oceans recede,4,Sleep Token
Atlantic,Verse 1,This Place Will Become Your Tomb,"Merry in the morning, earn your bitter fodder",5,Sleep Token
Atlantic,Verse 1,This Place Will Become Your Tomb,It's easier to try not to eat,6,Sleep Token
Atlantic,Verse 1,This Place Will Become Your Tomb,"So flood me like Atlantic, bandage up the trenches",7,Sleep Token
Atlantic,Verse 1,This Place Will Become Your Tomb,Anything to get me to sleep,8,Sleep Token
Atlantic,Verse 2,This Place Will Become Your Tomb,"I woke up surrounded, eyes like frozen planets",9,Sleep Token
Atlantic,Verse 2,This Place Will Become Your Tomb,Just orbiting the vacuum I am,10,Sleep Token
Atlantic,Verse 2,This Place Will Become Your Tomb,"They talk me through the damage, consequence",11,Sleep Token
Atlantic,Verse 2,This Place Will Become Your Tomb,And how it's a pain they know they don't understand,12,Sleep Token
Atlantic,Verse 2,This Place Will Become Your Tomb,Sobbing as they turn to statues at the bedside,13,Sleep Token
Atlantic,Verse 2,This Place Will Become Your Tomb,I'm trying not to crush into sand,14,Sleep Token
Atlantic,Verse 2,This Place Will Become Your Tomb,"So flood me like Atlantic, weather me to nothing",15,Sleep Token
Atlantic,Verse 2,This Place Will Become Your Tomb,Wash away the blood on my hands,16,Sleep Token
Atlantic,Verse 3,This Place Will Become Your Tomb,Call me when they bury bodies underwater,17,Sleep Token
Atlantic,Verse 3,This Place Will Become Your Tomb,It's blue light over murder for me,18,Sleep Token
Atlantic,Verse 3,This Place Will Become Your Tomb,Crumble like a temple built from future daughters,19,Sleep Token
Atlantic,Verse 3,This Place Will Become Your Tomb,To wasteland when the oceans recede,20,Sleep Token
Atlantic,Outro,This Place Will Become Your Tomb,"Don't wake me, don't wake me",21,Sleep Token
Atlantic,Outro,This Place Will Become Your Tomb,Don't wake me up,22,Sleep Token
Atlantic,Outro,This Place Will Become Your Tomb,(Don't you wake me up),23,Sleep Token
Atlantic,Outro,This Place Will Become Your Tomb,"Don't wake me, don't wake me",24,Sleep Token
Atlantic,Outro,This Place Will Become Your Tomb,Don't wake me up,25,Sleep Token
Hypnosis,Verse 1,This Place Will Become Your Tomb,"Lift, oh, lift me out",1,Sleep Token
Hypnosis,Verse 1,This Place Will Become Your Tomb,Of my own skin,2,Sleep Token
Hypnosis,Verse 1,This Place Will Become Your Tomb,Of all my doubt,3,Sleep Token
Hypnosis,Verse 1,This Place Will Become Your Tomb,"Oh, and take",4,Sleep Token
Hypnosis,Verse 1,This Place Will Become Your Tomb,Take from me,5,Sleep Token
Hypnosis,Verse 1,This Place Will Become Your Tomb,Leave nothing left,6,Sleep Token
Hypnosis,Verse 1,This Place Will Become Your Tomb,Take everything,7,Sleep Token
Hypnosis,Verse 2,This Place Will Become Your Tomb,"Sink, sink your teeth",8,Sleep Token
Hypnosis,Verse 2,This Place Will Become Your Tomb,"Split my skin, no",9,Sleep Token
Hypnosis,Verse 2,This Place Will Become Your Tomb,Just make me bleed,10,Sleep Token
Hypnosis,Verse 2,This Place Will Become Your Tomb,"Oh, and give",11,Sleep Token
Hypnosis,Verse 2,This Place Will Become Your Tomb,Give me all,12,Sleep Token
Hypnosis,Verse 2,This Place Will Become Your Tomb,All that I want,13,Sleep Token
Hypnosis,Verse 2,This Place Will Become Your Tomb,Just give me all,14,Sleep Token
Hypnosis,Chorus,This Place Will Become Your Tomb,"You know you hypnotise me, always",15,Sleep Token
Hypnosis,Chorus,This Place Will Become Your Tomb,"You know you hypnotise me, always",16,Sleep Token
Hypnosis,Chorus,This Place Will Become Your Tomb,"You know you hypnotise me, always",17,Sleep Token
Hypnosis,Chorus,This Place Will Become Your Tomb,"You know you hypnotise me, always",18,Sleep Token
Hypnosis,Bridge,This Place Will Become Your Tomb,"(You know you hypnotise me, always)",19,Sleep Token
Hypnosis,Bridge,This Place Will Become Your Tomb,And you make it more,20,Sleep Token
Hypnosis,Bridge,This Place Will Become Your Tomb,"(You know you hypnotise me, always)",21,Sleep Token
Hypnosis,Bridge,This Place Will Become Your Tomb,Than I could ever feel,22,Sleep Token
Hypnosis,Bridge,This Place Will Become Your Tomb,"(You know you hypnotise me, always)",23,Sleep Token
Hypnosis,Bridge,This Place Will Become Your Tomb,"(You know you hypnotise me, always)",24,Sleep Token
Hypnosis,Bridge,This Place Will Become Your Tomb,Before,25,Sleep Token
Hypnosis,Bridge,This Place Will Become Your Tomb,"(You know you hypnotise me, always)",26,Sleep Token
Hypnosis,Bridge,This Place Will Become Your Tomb,And you make it more,27,Sleep Token
Hypnosis,Bridge,This Place Will Become Your Tomb,"(You know you hypnotise me, always)",28,Sleep Token
Hypnosis,Bridge,This Place Will Become Your Tomb,Than I could ever feel,29,Sleep Token
Hypnosis,Bridge,This Place Will Become Your Tomb,"(You know you hypnotise me, always)",30,Sleep Token
Hypnosis,Bridge,This Place Will Become Your Tomb,"(You know you hypnotise me, always)",31,Sleep Token
Hypnosis,Bridge,This Place Will Become Your Tomb,Before,32,Sleep Token
Hypnosis,Bridge,This Place Will Become Your Tomb,And I am almost under,33,Sleep Token
Mine,Verse 1,This Place Will Become Your Tomb,I have waited,1,Sleep Token
Mine,Verse 1,This Place Will Become Your Tomb,Paralysed by my own will,2,Sleep Token
Mine,Verse 1,This Place Will Become Your Tomb,Viciously reminding me still,3,Sleep Token
Mine,Verse 1,This Place Will Become Your Tomb,I'm born to believe,4,Sleep Token
Mine,Verse 1,This Place Will Become Your Tomb,"And I am certain, no",5,Sleep Token
Mine,Verse 1,This Place Will Become Your Tomb,That you and I are crashing course,6,Sleep Token
Mine,Verse 1,This Place Will Become Your Tomb,Driven by a holy force,7,Sleep Token
Mine,Verse 1,This Place Will Become Your Tomb,I know you can see,8,Sleep Token
Mine,Chorus,This Place Will Become Your Tomb,That you will be mine,9,Sleep Token
Mine,Chorus,This Place Will Become Your Tomb,"Yeah, you will be mine",10,Sleep Token
Mine,Verse 2,This Place Will Become Your Tomb,We balance fire in the earth we walk,11,Sleep Token
Mine,Verse 2,This Place Will Become Your Tomb,Will never stop me reaching forth,12,Sleep Token
Mine,Verse 2,This Place Will Become Your Tomb,To see you again,13,Sleep Token
Mine,Verse 2,This Place Will Become Your Tomb,With colours over all the wasted years,14,Sleep Token
Mine,Verse 2,This Place Will Become Your Tomb,Eternity will bring you near,15,Sleep Token
Mine,Verse 2,This Place Will Become Your Tomb,I know you can see,16,Sleep Token
Mine,Verse 2,This Place Will Become Your Tomb,I know you can see,17,Sleep Token
Mine,Chorus,This Place Will Become Your Tomb,That you will be mine,18,Sleep Token
Mine,Chorus,This Place Will Become Your Tomb,"Yeah, you will be mine",19,Sleep Token
Mine,Chorus,This Place Will Become Your Tomb,You will be mine,20,Sleep Token
Mine,Chorus,This Place Will Become Your Tomb,(But don't give),21,Sleep Token
Mine,Chorus,This Place Will Become Your Tomb,You will bе mine,22,Sleep Token
Mine,Chorus,This Place Will Become Your Tomb,(Me time),23,Sleep Token
Mine,Chorus,This Place Will Become Your Tomb,You will bе mine,24,Sleep Token
Mine,Chorus,This Place Will Become Your Tomb,(You will),25,Sleep Token
Mine,Chorus,This Place Will Become Your Tomb,You will be mine,26,Sleep Token
Mine,Chorus,This Place Will Become Your Tomb,(Be),27,Sleep Token
Mine,Chorus,This Place Will Become Your Tomb,You will be mine,28,Sleep Token
Mine,Chorus,This Place Will Become Your Tomb,(Mine),29,Sleep Token
Mine,Bridge,This Place Will Become Your Tomb,Did you not say we were made for each other?,30,Sleep Token
Mine,Bridge,This Place Will Become Your Tomb,Did you not say we were made for each other?,31,Sleep Token
Mine,Verse 1,This Place Will Become Your Tomb,I have waited,32,Sleep Token
Mine,Verse 1,This Place Will Become Your Tomb,Paralysed by my own will,33,Sleep Token
Mine,Verse 1,This Place Will Become Your Tomb,Viciously reminding me still,34,Sleep Token
